FID,AID,Year,Julianday,Hour,Minute,Activity,Temperatur,Latitude,Longitude,HDOP,NumSats,FixTime,2D_3D,POINT_X,POINT_Y
16115,31368,2012,162,4,30,8,19,58.565559999999998,-122.221090000000000,2.200000000000000,5,40,3,545311.939707000040000,6491941.316150000300000
16116,31368,2012,162,5,0,6,17,58.566549999999999,-122.220710000000000,1.600000000000000,6,22,3,545332.765775999990000,6492051.797589999600000
16117,31368,2012,162,5,30,11,19,58.566450000000003,-122.220560000000010,1.400000000000000,5,23,3,545341.620555000030000,6492040.765030000400000
16118,31368,2012,162,6,1,14,19,58.565989999999999,-122.222420000000000,1.400000000000000,7,97,3,545234.016672999950000,6491988.294929999900000
16119,31368,2012,162,6,30,31,19,58.564610000000002,-122.222810000000000,1.400000000000000,6,22,3,545213.108286999980000,6491834.385359999700000
16120,31368,2012,162,7,0,12,20,58.564369999999997,-122.222579999999990,1.600000000000000,6,22,3,545226.797557999960000,6491807.819040000400000
16121,31368,2012,162,7,30,24,20,58.563960000000002,-122.221560000000000,2.600000000000000,5,22,3,545286.664108000000000,6491762.857780000200000
16122,31368,2012,162,8,0,32,20,58.563969999999998,-122.220370000000000,3.300000000000000,4,27,3,545355.878888000040000,6491764.774330000400000
16123,31368,2012,162,8,30,17,20,58.562130000000003,-122.222030000000000,3.000000000000000,4,29,3,545261.682661999950000,6491558.791819999900000
16124,31368,2012,162,9,0,7,21,58.561950000000003,-122.221770000000010,1.000000000000000,8,37,3,545277.041098000020000,6491538.926199999600000
16125,31368,2012,162,9,30,10,26,58.561950000000003,-122.221750000000000,1.200000000000000,7,22,3,545278.204656000020000,6491538.939690000400000
16126,31368,2012,162,10,0,10,24,58.561810000000001,-122.221890000000000,1.200000000000000,7,22,3,545270.240374000040000,6491523.257939999900000
16127,31368,2012,162,10,30,1,26,58.561880000000002,-122.221770000000010,2.400000000000000,5,27,3,545277.131423000010000,6491531.132530000100000
16128,31368,2012,162,11,0,2,28,58.561860000000003,-122.221800000000000,2.200000000000000,5,23,3,545275.411888999980000,6491528.885529999600000
16129,31368,2012,162,11,30,2,28,58.561850000000000,-122.222010000000000,2.200000000000000,5,22,3,545263.207401999970000,6491527.630579999600000
16130,31368,2012,162,12,0,14,25,58.561100000000003,-122.220930000000000,1.100000000000000,7,34,3,545327.008498999990000,6491444.855360000400000
16131,31368,2012,162,12,30,12,23,58.561079999999997,-122.219900000000000,1.000000000000000,7,22,3,545386.959028000010000,6491443.324300000400000
16132,31368,2012,162,13,0,13,23,58.561309999999999,-122.220180000000000,1.300000000000000,5,22,3,545370.371434999980000,6491468.742879999800000
16133,31368,2012,162,13,30,29,24,58.561830000000000,-122.220130000000000,2.500000000000000,4,22,3,545372.607985000010000,6491526.672550000300000
16134,31368,2012,162,14,0,33,23,58.563589999999998,-122.221040000000000,1.800000000000000,4,27,3,545317.392760999970000,6491722.013419999700000
16135,31368,2012,162,14,30,13,25,58.563929999999999,-122.221419999999990,0.900000000000000,8,53,3,545294.847274000060000,6491759.612060000200000
16136,31368,2012,162,15,0,5,30,58.563870000000001,-122.221410000000010,1.600000000000000,5,22,3,545295.506477999970000,6491752.938500000200000
16137,31368,2012,162,15,30,8,30,58.563910000000000,-122.221480000000000,1.100000000000000,7,22,3,545291.382615000010000,6491757.344820000200000
16138,31368,2012,162,16,0,2,30,58.563899999999997,-122.221480000000000,2.000000000000000,5,22,3,545291.395524000050000,6491756.231440000200000
16139,31368,2012,162,16,30,35,27,58.564250000000001,-122.221030000000000,2.900000000000000,4,27,3,545317.122049000000000,6491795.503449999700000
16140,31368,2012,162,17,0,49,23,58.564900000000002,-122.220320000000000,1.500000000000000,7,52,3,545357.585314000030000,6491868.352719999800000
16141,31368,2012,162,17,30,37,21,58.564340000000001,-122.222340000000000,2.400000000000000,5,22,3,545240.797970999960000,6491804.640560000200000
16142,31368,2012,162,18,0,32,19,58.562759999999997,-122.221860000000010,1.800000000000000,5,22,3,545270.760016000010000,6491629.049530000400000
16143,31368,2012,162,18,30,37,20,58.561500000000002,-122.223640000000000,2.300000000000000,5,23,3,545168.827712000000000,6491487.564629999900000
16144,31368,2012,162,19,2,7,21,58.561309999999999,-122.223130000000000,1.900000000000000,4,120,2,545198.743555000050000,6491466.753519999800000
16145,31368,2012,162,19,30,17,20,58.561239999999998,-122.224180000000000,1.800000000000000,5,42,3,545137.745696999950000,6491458.253580000300000
16146,31368,2012,162,20,0,37,20,58.561050000000002,-122.228790000000000,1.700000000000000,5,22,3,544869.783052999990000,6491434.009780000000000
16147,31368,2012,162,20,30,43,18,58.559429999999999,-122.231390000000000,1.600000000000000,7,40,3,544720.581043999990000,6491251.907289999500000
16148,31368,2012,162,21,0,18,18,58.559420000000003,-122.227680000000010,1.600000000000000,6,22,3,544936.449473000020000,6491253.270539999900000
16149,31368,2012,162,21,30,16,19,58.559840000000001,-122.226820000000000,1.100000000000000,6,22,3,544985.947669000020000,6491300.608420000400000
16150,31368,2012,162,22,0,7,26,58.559840000000001,-122.226710000000000,3.000000000000000,5,22,3,544992.347624000050000,6491300.682120000000000
16151,31368,2012,162,22,31,6,28,58.559759999999997,-122.226730000000000,1.900000000000000,5,64,3,544991.286563999950000,6491291.761649999800000
16152,31368,2012,162,23,0,1,30,58.559890000000003,-122.226710000000000,1.600000000000000,4,22,3,544992.283517000030000,6491306.249029999600000
16153,31368,2012,162,23,31,0,29,58.559890000000003,-122.226710000000000,1.400000000000000,5,74,3,544992.283517000030000,6491306.249029999600000
16154,31368,2012,163,0,0,1,27,58.559869999999997,-122.226789999999990,1.700000000000000,4,27,3,544987.654651000050000,6491303.968670000300000
16155,31368,2012,163,0,30,0,29,58.559880000000000,-122.226730000000000,2.400000000000000,5,32,3,544991.132712000050000,6491305.122250000000000
16156,31368,2012,163,1,0,9,28,58.559759999999997,-122.226710000000000,2.500000000000000,5,22,3,544992.450195000040000,6491291.775050000300000
16157,31368,2012,163,1,30,10,30,58.559780000000003,-122.226710000000000,1.200000000000000,8,37,3,544992.424552000010000,6491294.001819999900000
16158,31368,2012,163,2,0,2,31,58.559809999999999,-122.226780000000010,1.600000000000000,8,22,3,544988.313385999990000,6491297.295070000000000
16159,31368,2012,163,2,30,1,32,58.559869999999997,-122.226730000000000,1.400000000000000,7,22,3,544991.145533000000000,6491304.008870000000000
16160,31368,2012,163,3,0,10,30,58.559699999999999,-122.227010000000010,1.700000000000000,5,22,3,544975.072629999950000,6491284.893790000100000
16161,31368,2012,163,3,30,8,23,58.559310000000004,-122.227180000000000,2.200000000000000,6,22,3,544965.681477000010000,6491241.358009999600000
16162,31368,2012,163,4,0,4,20,58.558830000000000,-122.227090000000000,3.100000000000000,5,22,3,544971.533001999950000,6491187.975900000000000
16163,31368,2012,163,4,30,33,20,58.557589999999998,-122.227130000000000,1.500000000000000,6,37,3,544970.794635000060000,6491049.889650000300000
16164,31368,2012,163,5,0,51,19,58.552959999999999,-122.232460000000000,2.300000000000000,5,22,3,544666.559583000020000,6490530.836389999800000
16165,31368,2012,163,5,32,36,18,58.548349999999999,-122.238220000000000,3.000000000000000,4,120,2,544337.190729000020000,6490013.750350000300000
16166,31368,2012,163,6,1,22,18,58.546999999999997,-122.238570000000000,1.500000000000000,6,73,3,544318.524653999950000,6489863.212729999800000
16167,31368,2012,163,6,30,14,20,58.546790000000001,-122.237889999999990,1.300000000000000,7,22,3,544358.367856999980000,6489840.280620000300000
16168,31368,2012,163,7,0,16,20,58.546689999999998,-122.237510000000000,3.000000000000000,5,22,3,544380.611446000050000,6489829.397839999800000
16169,31368,2012,163,10,1,1,29,58.547240000000002,-122.238310000000000,3.700000000000000,4,86,3,544333.354320000040000,6489890.105499999600000
16170,31368,2012,163,10,30,14,27,58.546959999999999,-122.238550000000000,1.900000000000000,6,52,3,544319.739202999980000,6489858.772400000100000
16171,31368,2012,163,11,0,28,25,58.546610000000001,-122.237510000000000,2.100000000000000,5,22,3,544380.712569999970000,6489820.490779999600000
16172,31368,2012,163,11,30,31,24,58.546480000000003,-122.237250000000000,1.600000000000000,5,25,3,544396.009838999950000,6489806.188660000500000
16173,31368,2012,163,12,0,31,25,58.546289999999999,-122.236510000000000,1.400000000000000,5,24,3,544439.321005000030000,6489785.523799999600000
16174,31368,2012,163,12,31,34,26,58.546160000000000,-122.236670000000000,1.800000000000000,4,106,3,544430.172880999980000,6489770.943980000000000
16175,31368,2012,163,13,1,34,25,58.546370000000003,-122.236700000000000,2.300000000000000,5,94,3,544428.161026000050000,6489794.305150000400000
16176,31368,2012,163,13,30,18,25,58.546340000000001,-122.234520000000000,2.000000000000000,4,45,3,544555.083377999950000,6489792.409140000100000
16177,31368,2012,163,14,0,7,26,58.546439999999997,-122.234510000000000,1.800000000000000,5,47,3,544555.538515000020000,6489803.549590000000000
16178,31368,2012,163,14,30,2,28,58.546450000000000,-122.234470000000000,1.800000000000000,5,22,3,544557.853970999950000,6489804.689500000300000
16179,31368,2012,163,15,31,43,26,58.545960000000001,-122.235069999999990,1.600000000000000,6,88,3,544523.553136999950000,6489749.735899999700000
16180,31368,2012,163,16,0,23,25,58.545360000000002,-122.234350000000010,1.400000000000000,7,22,3,544566.221922000060000,6489683.410539999600000
16181,31368,2012,163,16,30,27,24,58.544670000000004,-122.233590000000010,2.300000000000000,5,22,3,544611.334736000050000,6489607.091780000400000
16182,31368,2012,163,17,1,30,24,58.544670000000004,-122.233949999999990,3.500000000000000,5,64,3,544590.380358000050000,6489606.852719999800000
16183,31368,2012,163,17,32,43,23,58.544409999999999,-122.231480000000000,3.500000000000000,4,120,2,544734.481904000040000,6489579.547299999700000
16184,31368,2012,163,18,0,34,21,58.544269999999997,-122.230290000000000,1.500000000000000,6,43,3,544803.926895000040000,6489564.753180000000000
16185,31368,2012,163,18,31,28,19,58.544589999999999,-122.228840000000010,1.600000000000000,6,55,3,544887.918313000000000,6489601.349539999900000
16186,31368,2012,163,19,0,17,19,58.543900000000001,-122.227870000000000,1.700000000000000,6,22,3,544945.262014999990000,6489525.174979999700000
16187,31368,2012,163,19,30,39,21,58.543799999999997,-122.226590000000000,3.400000000000000,4,22,3,545019.896263999980000,6489514.898450000200000
16188,31368,2012,163,20,31,13,22,58.543590000000002,-122.225790000000000,2.300000000000000,5,61,3,545066.732186999990000,6489492.053980000300000
16189,31368,2012,163,21,0,29,19,58.545090000000002,-122.228939999999990,2.300000000000000,5,23,3,544881.458526000030000,6489656.951750000000000
16190,31368,2012,163,21,30,18,19,58.545720000000003,-122.230930000000000,4.600000000000000,5,42,3,544764.825600999990000,6489725.766669999800000
16191,31368,2012,163,22,1,2,23,58.545710000000000,-122.230300000000000,1.000000000000000,6,71,3,544801.507413999990000,6489725.073359999800000
16192,31368,2012,163,22,31,2,26,58.545659999999998,-122.230999999999990,1.200000000000000,5,97,3,544760.827750999950000,6489719.039730000300000
16193,31368,2012,163,23,32,1,29,58.545749999999998,-122.230909999999990,1.800000000000000,3,120,2,544765.951448000040000,6489729.120140000200000
16194,31368,2012,164,0,2,2,27,58.545760000000001,-122.230930000000000,1.100000000000000,5,120,2,544764.774603000030000,6489730.220189999800000
16195,31368,2012,164,0,31,3,29,58.545729999999999,-122.230909999999990,1.300000000000000,5,60,3,544765.976948000030000,6489726.893380000300000
16196,31368,2012,164,1,0,4,28,58.545800000000000,-122.230880000000000,1.900000000000000,5,47,3,544767.633841000030000,6489734.707039999800000
16197,31368,2012,164,3,1,0,27,58.545729999999999,-122.230940000000000,1.400000000000000,5,62,3,544764.230803000040000,6489726.873379999800000
16198,31368,2012,164,3,31,1,29,58.545819999999999,-122.231100000000000,1.500000000000000,6,81,3,544754.803309999990000,6489736.787180000000000
16199,31368,2012,164,4,1,4,29,58.545710000000000,-122.230940000000000,1.800000000000000,5,71,3,544764.256301000020000,6489724.646619999800000
16200,31368,2012,164,4,30,2,30,58.545580000000001,-122.230909999999990,3.600000000000000,5,32,3,544766.168194000030000,6489710.192660000200000
16201,31368,2012,164,5,31,17,28,58.545650000000002,-122.230250000000000,2.700000000000000,6,89,3,544804.494221000000000,6489718.426430000000000
16202,31368,2012,164,6,0,33,21,58.544119999999999,-122.229410000000000,2.200000000000000,6,34,3,544855.340886999970000,6489548.639840000300000
16203,31368,2012,164,6,30,18,20,58.544100000000000,-122.229740000000010,2.100000000000000,5,27,3,544836.157953000050000,6489546.192739999900000
16204,31368,2012,164,7,0,25,20,58.543990000000001,-122.228240000000000,3.300000000000000,5,22,3,544923.609966999970000,6489534.947870000300000
16205,31368,2012,164,7,30,38,19,58.547010000000000,-122.227210000000000,2.600000000000000,5,47,3,544979.694947000010000,6489871.878189999600000
16206,31368,2012,164,8,0,46,18,58.553629999999998,-122.224090000000000,3.200000000000000,4,27,3,545152.771674999970000,6490611.030179999800000
16207,31368,2012,164,8,31,6,21,58.555340000000001,-122.220900000000000,1.900000000000000,6,59,3,545336.194340000050000,6490803.567579999600000
16208,31368,2012,164,9,0,48,21,58.560290000000002,-122.224380000000000,2.300000000000000,6,22,3,545127.331593999990000,6491352.347790000000000
16209,31368,2012,164,9,30,50,23,58.559510000000003,-122.227490000000000,2.200000000000000,5,22,3,544947.388798999950000,6491263.418139999700000
16210,31368,2012,164,10,0,75,23,58.561779999999999,-122.235800000000000,4.300000000000000,4,22,3,544461.020208999980000,6491510.624169999700000
16211,31368,2012,164,10,30,36,20,58.563490000000002,-122.238170000000000,1.800000000000000,6,47,3,544320.977711000010000,6491699.446229999900000
16212,31368,2012,164,11,0,24,19,58.563290000000002,-122.244069999999990,1.900000000000000,5,22,3,543977.993247000030000,6491673.299440000200000
16213,31368,2012,164,11,30,3,25,58.563369999999999,-122.244060000000000,1.500000000000000,6,22,3,543978.474731000020000,6491682.213080000100000
16214,31368,2012,164,12,0,1,29,58.563310000000001,-122.244010000000000,1.600000000000000,4,22,3,543981.458725000030000,6491675.565510000100000
16215,31368,2012,164,12,30,26,25,58.563490000000002,-122.244130000000000,1.400000000000000,5,34,3,543974.252039000040000,6491695.527859999800000
16216,31368,2012,164,13,0,46,20,58.566049999999997,-122.240039999999990,2.100000000000000,4,27,3,544208.963787000040000,6491983.240159999600000
16217,31368,2012,164,13,30,11,23,58.567270000000001,-122.236770000000010,2.300000000000000,4,22,3,544397.639597999980000,6492121.230689999600000
16218,31368,2012,164,14,0,23,25,58.567279999999997,-122.235200000000010,2.200000000000000,4,42,3,544488.952478999970000,6492123.383220000200000
16219,31368,2012,164,14,30,16,24,58.569060000000000,-122.234489999999990,1.800000000000000,4,22,3,544527.993113999950000,6492322.036439999900000
16220,31368,2012,164,15,0,1,28,58.568959999999997,-122.234390000000000,1.600000000000000,4,22,3,544533.936683999960000,6492310.968910000300000
16221,31368,2012,164,15,31,1,28,58.569049999999997,-122.234510000000000,1.300000000000000,7,65,3,544526.842484000020000,6492320.909789999900000
16222,31368,2012,164,16,30,6,27,58.568860000000001,-122.233510000000000,1.900000000000000,6,22,3,544585.250156000020000,6492300.419040000100000
16223,31368,2012,164,17,0,13,27,58.568269999999998,-122.230819999999990,2.100000000000000,5,27,3,544742.470520999980000,6492236.518620000200000
16224,31368,2012,164,17,31,13,26,58.568040000000003,-122.229290000000010,2.200000000000000,5,64,3,544831.760659000020000,6492211.931280000100000
16225,31368,2012,164,18,0,38,22,58.565809999999999,-122.224960000000000,1.400000000000000,6,43,3,545086.493159999950000,6491966.545760000100000
16226,31368,2012,164,18,30,22,21,58.565669999999997,-122.222309999999990,1.400000000000000,6,22,3,545240.828148999950000,6491952.740760000400000
16227,31368,2012,164,19,0,14,24,58.563910000000000,-122.221580000000000,2.300000000000000,5,22,3,545285.565152000050000,6491757.277379999900000
